MediaCanalR,MediaCanalG,MediaCanalB,MedianaR,MedianaG,MedianaB,ModaR,ModaG,ModaB,DesviacionEstandarR,DesviacionEstandarG,DesviacionEstandarB,MedioEscalaDeGrises,DesviacionEstandarEscalaDeGris,MedianaEscalaDeGris,ModaEscalaDeGris,MediaH,MediaS,MediaV,DesviacionEstandarH,DesviacionEstandarS,DesviacionEstandarV,MedianaH,MedianaS,MedianaV,ModaH,ModaS,ModaV,EntropiaEscalaDeGrises,EntropiaR,EntropiaG,EntropiaB,Class
49.91,36.96,36.14,50,34,36,52,34,37,8.25,19.81,7.45,37.16,6.74,37,36,295.25,31.88,20.46,128.61,7.57,7.29,350.77,31.37,19.61,356.25,33.33,20.39,4.74,4.87,4.7,4.77,H
30.13,69.85,127.65,28,64,0,21,55,155,11.48,28.47,26.79,82.04,22.13,78,77,215.87,76.93,50.66,10.85,6.25,10.39,216.82,76.9,50.59,206.55,77.78,60.78,6.34,5.43,6.48,6.62,H
2.57,169.78,248.03,1,171,254,0,139,255,4.75,34.33,28.76,174.98,20.5,176,181,198.79,98.99,98.59,12.02,1.87,3.02,199.52,99.61,99.61,206.14,100,100,6.37,2.8,7.1,3.13,I
20.38,24.57,17.88,19,19,16,18,19,17,10.65,30.75,12.71,18.41,7.93,18,18,67.83,25.92,10.43,60.13,18.79,11.9,48,20,7.84,90,25,7.45,4.95,4.85,5.25,5.03,N
18.92,82.19,56.08,12,74,51,0,90,0,22,49.38,37.14,65.78,39.64,60,58,153.85,78.34,32.31,20.05,20.2,19.29,156.47,81.54,29.02,120,100,35.29,7.22,5.36,7.5,7.07,N
6.7,85.32,177.63,4,81,73,0,29,255,7.9,48.57,63.07,103.02,42.94,108,38,215.03,93.69,70.95,14.87,10.82,23.67,216.59,98.25,79.61,229.33,100,100,7.18,3.89,7.32,7.34,I
116.98,124.43,131.27,119,127,135,145,154,163,27.07,30.81,30.92,125.6,28.99,129,156,218.09,11.83,52.17,30.23,7.5,12.03,211.58,11.25,53.33,210,11.11,63.92,6.78,6.66,6.82,6.84,H
31.5,106.62,210.54,23,96,89,22,81,222,24.46,43.75,30.4,128.57,31.46,123,111,214.27,85.86,83.83,13.7,9.91,7.74,217.83,89.09,85.1,220.41,100,87.06,6.89,6.13,7.24,6.28,I
40.49,75.95,195.13,41,71,75,42,69,255,10.63,28.83,49.63,106.82,22.04,104,104,225.99,78.13,77.95,14.82,8.72,17.31,228.81,79.67,80.78,230,97.91,100,6.42,5.34,6.32,7.1,I
63.25,102.42,97.71,62,99,96,53,89,85,25.17,30.64,28.53,96.21,27.47,94,83,176.24,40.07,40.6,11.27,12.91,11.89,175.81,38.1,39.22,180,33.33,34.9,6.8,6.67,6.89,6.85,N
39.22,40.53,40.49,33,32,32,26,21,22,15.18,26.05,20.4,39.17,18.38,32,22,242.49,15.05,17.59,110.19,12.11,10.14,270,14.29,13.73,348,19.23,10.2,5.59,5.3,5.7,5.75,H
82.93,96.31,133.4,83,89,127,101,75,114,21.21,34.07,46.89,105.59,29.11,101,87,235.85,37.83,54.54,27.06,16.3,18.09,232.73,35.29,51.37,240,25,44.71,6.57,6.1,6.53,7.26,H
194.2,240.27,245.24,241,255,255,255,255,255,79.22,32.43,29.94,238.76,30,253,255,156.84,23.32,98,73.13,30.48,4.64,180,5.49,100,180,0,100,4.46,6.26,3.7,3.43,I
77.77,97.79,113.32,84,102,118,95,114,129,27.22,28.2,24.04,99.7,24.24,105,116,208.96,34.39,45.33,10.88,15.17,9.75,210.91,28.95,46.67,211.67,25,50.59,6.39,6.52,6.49,6.37,H
7.59,66.62,147.32,4,53,21,0,26,255,10.03,46.79,60.06,83.4,43.39,76,36,217.59,94.17,58.5,13.03,8.68,23.33,219.38,97.47,59.22,225,100,100,7.31,4,7.23,7.79,I
26.24,42.31,58.6,27,37,56,28,30,94,7.44,28.04,23.38,43.32,12.67,41,33,214.35,50.72,24.8,55.34,23.04,12.36,218.82,52.63,22.35,216,53.19,36.86,5.6,4.79,5.43,6.44,N
106.53,114.51,121.85,107,110,121,109,108,118,28.53,28.91,26.62,115.43,23.87,113,110,221.87,15.63,49.43,47.34,13.33,10.71,224,11.02,47.84,213.75,7.69,45.88,6.46,6.69,6.57,6.46,H
155.54,123.72,85.57,155,119,82,136,106,76,34.42,28.02,22.17,114.55,22.41,110,100,41.24,46.46,62.42,48.76,9.38,12.03,30.73,46.67,61.57,30,50,53.33,6.34,6.91,6.59,6.17,H
32.5,65.26,56.82,30,60,54,0,72,62,22.59,37.46,29.8,57.31,28.76,54,44,170.79,53.32,25.73,11.33,19.39,14.68,170.4,49.12,23.53,170,100,28.24,6.81,6.3,6.93,6.84,N
34.91,80.27,135.23,35,78,5,36,75,131,8.54,21.49,18,91.11,15.01,89,89,213.34,74.57,53.64,9.11,4.55,6.68,214.13,74.07,52.16,211.22,75,51.37,5.9,5.08,6.12,5.88,H
3.83,118.41,245.25,1,113,125,0,93,255,8.27,38.04,29.37,142.95,23.73,13,131,211.06,98.48,97.37,12.98,3.27,4.79,213.2,99.61,99.22,218.33,100,100,6.57,3.1,7.15,3.94,I
2.38,114.68,239.17,1,112,252,0,112,255,3.92,31.12,36.94,139.02,21.5,142,142,211.16,98.99,95.22,12.63,1.75,9.33,213.65,99.61,98.82,209.88,100,100,6.33,2.79,6.81,4.51,I
18.26,139.6,73.7,14,16,72,0,225,167,18.95,49.25,41.81,104.56,40.89,107.5,132,145.86,88.41,54.75,9.57,10.51,19.31,146.83,89.6,56.47,156.33,100,88.24,7.34,5.23,7.54,7.26,N
157.15,151.91,150.61,160,150,151,165,153,149,27.86,17.48,22.51,152.11,10.29,152,154,178.26,13.45,65.76,144.69,13.2,6.69,234.67,10.53,65.49,0,10.06,59.61,5.39,6.29,5.64,5.41,H
44.88,61.11,44.61,40,52,39,32,35,33,17.98,34.18,17.31,52.42,20.79,46,34,123.72,22.81,23.97,25.43,14.98,13.4,122.22,21.785,20.39,140,8.57,13.73,5.94,5.86,6.27,5.65,N
10.36,73.69,178.92,7,65,45,5,57,255,8.46,26.58,43.56,96.88,21.04,91,74,216.86,94.78,71.62,12.89,3.16,15.17,218.9,95.59,68.63,218.6,95.68,100,5.98,4.57,5.58,6.85,I
147.52,154.25,158.27,151,153,162,153,154,164,20.34,14.7,21.7,155.01,6.25,156,157,229.96,9.05,64.24,21.65,12.62,5.18,234.55,6.79,63.92,234.55,6.71,64.31,4.2,4.36,4.34,4.35,H
30.38,61.35,95.86,28,56,91,26,50,79,12.63,27.22,27.18,67.01,20.81,62,46,213.13,69.58,38.67,11.91,6.24,11.35,213.6,68.67,36.47,213.42,66.67,30.98,6.22,5.56,6.26,6.59,H
5.19,112.19,227.21,4,114,109,0,116,255,5.98,25.78,32.11,133.84,21.45,9,149,211.04,97.78,89.97,9.57,2.58,9.61,212.47,98.37,93.33,211.42,100,100,6.34,3.67,6.48,6.04,I
7.36,68.42,177,4,61,43,0,54,255,8.57,28.67,52.4,92.46,26.19,87,71,217.71,96.61,70.86,13.14,3.37,18.96,219.78,97.75,68.24,218.57,100,100,6.56,4.29,6.17,7.29,I
43.5,75.63,72.62,44,74,74,53,77,79,21.08,31.3,25.54,69.5,22.66,70,71,181.97,45.07,30.71,13.31,16.09,12.55,181.94,41.38,30.2,180,50,30.98,6.48,6.34,6.59,6.64,N
39.27,76.76,77.43,30,70,73,0,117,111,38.48,47.11,44.26,69.55,41.91,65,0,187.85,61.06,32.49,16.81,26.72,18.82,188.11,57.985,29.8,180,100,45.88,7.25,6.31,7.33,7.34,N
36.17,66.5,44.3,36,65,43,36,62,44,12.78,27.65,16.55,54.75,15.82,55,59,141.53,45.23,26.38,26.44,14.19,10.96,138.75,43.33,25.49,150,50,24.31,6.01,5.68,6.4,5.86,N
99,133.38,159.74,116,154,173,122,158,177,34.9,43.47,31.85,136.72,33.84,156,159,206.82,40.73,64.8,20.66,17.09,10.15,202.37,33.14,68.24,201.82,33.9,69.41,5.87,6.37,6.06,5.67,H
54.98,110.87,84.08,54,109,84,41,50,35,22.85,47.97,43.29,95.05,40.96,94,53,143.79,48.64,43.49,25.12,14.77,18.8,155,47.78,42.75,120,50,19.61,7.22,6.5,7.44,7.3,N
13.48,130.62,129.16,9,144,130,0,188,221,16.58,62.32,73.22,116.61,57.64,126,177,175.55,85.43,54.92,23.03,18.67,27.59,175.56,92.98,57.65,180,100,86.67,7.51,5.09,7.68,7.8,N
75.85,138.51,210.3,74,9,102,58,104,254,23.31,31.31,48.95,152.25,26.41,27,120,214.56,61.58,84,15.74,17.54,16.48,219.12,66.67,91.76,225,78.35,99.61,6.58,6.39,6.73,5.75,I
18.47,31.51,33.55,18,27,29,19,27,30,7.86,27.54,31.1,29.19,19.64,27,26,192.37,37.8,14.17,22.58,17.85,14.48,192,35.71,11.37,180,33.33,11.37,5.25,4.89,5.37,5.42,N
100.13,109.74,109.57,105,112,116,131,120,120,36.95,37.14,29.19,108.18,30.17,112,120,160.5,17.83,46.41,96.22,17.68,13.19,207.27,11.94,47.06,0,0,47.84,6.86,7.15,7.01,6.61,H
91.38,146.06,190.24,92,8,60,87,126,178,14.82,27.74,38.39,152.68,23.82,16,137,208.21,52.31,76.43,14.23,8.38,11.72,211.55,53.33,74.9,211.02,50,69.8,6.27,5.22,6.28,6.78,H
78.23,93.02,110.05,76,88,107,60,73,88,18.76,22.95,23.35,95.94,20.19,92,77,214.61,29.71,43.8,9.68,7.05,9.4,215.38,29.03,42.35,215.38,33.33,34.9,6.15,5.99,6.15,6.35,H
52.94,73.72,80.1,54,69,82,60,68,85,11.97,26.14,13.62,71.39,7.88,70,69,203.18,35.68,33.7,17.01,14.7,9.46,207.27,36.05,32.16,210,37.5,33.33,4.87,5.33,5.09,5.18,H
87.02,79.17,30.53,86,72,26,86,59,20,18.04,33.15,20.58,63.01,20.78,59,58,49.49,68.48,37.01,18.47,14.76,10.52,44.35,70.65,34.51,34.69,34.09,33.73,6.08,5.67,6.43,5.95,N
81.26,179.75,245.41,77,48,126,74,167,254,23.83,33,29.34,188.65,21.33,59,175,204.33,67.05,97.53,14.74,10.63,5.04,206.27,69.29,99.61,206.51,75.59,99.61,6.4,6.38,6.97,3.07,I
119.65,149.82,167.11,121,19,41,117,142,166,19.64,18.73,23.9,151.74,12.68,23,146,205.79,30.08,67.46,14.13,9.52,6.05,208.8,28.57,66.67,208.8,28.57,65.1,5.67,5.82,5.83,5.71,H
44.21,79.31,167.12,44,73,43,47,52,255,14.61,34.15,58.6,101.83,33.71,100,73,222.94,71.59,66.87,16.07,11.74,22.05,227.2,73.68,67.84,225,75,100,7.06,5.87,6.78,7.45,I
182.85,194.83,190.97,51,57,56,241,177,177,37.95,27.13,35.08,194.96,27.1,56,175,153.09,10.34,78.79,70.39,13.29,11.12,195,7.14,74.51,196,29.05,71.76,6.29,6.55,6.33,6.3,H
47.75,40.21,42,48,39,42,52,41,42,9.41,20.35,12.03,40.49,10,41,37,323.9,23.38,19.76,47.67,10.87,7.44,340,21.15,19.22,350.77,35.14,20.39,5.28,5.14,5.3,5.53,H
15.82,83.21,57.9,9,84,57,0,94,7,19.34,43.47,35.04,66.88,36.09,67,10,154.83,82.28,32.67,15.03,17.94,17.03,157.66,86.05,32.94,160,100,36.86,7.1,4.98,7.34,7.03,N
23.18,51.04,133.96,23,38,115,23,33,255,12.7,34.88,61.33,71.28,33.92,58,47,226.6,80.3,53.62,15.14,10.78,23.74,229.52,79.35,46.27,228,100,100,6.7,5.49,6.34,7.48,I
181.63,191.81,185.32,55,62,61,184,191,192,31.91,18.68,28.44,189.58,16.32,61,191,143.52,6.75,75.96,62.99,13.44,7.13,170,3.72,74.9,198,2.58,75.29,5.9,6.31,6,5.85,H
116.95,151.8,155.44,93,17,30,163,164,154,74.95,59.88,57.04,150.29,59.2,16,223,151.15,35.89,64.45,71.04,22.88,22.76,190.21,40,64.31,32.31,6.1,64.31,7.71,7.68,7.7,7.68,N
142.86,126.19,101.61,141,126,105,140,123,117,29.53,25.29,29.82,120.47,24.58,121,113,47.98,30.3,56.94,54.43,16.12,11.07,33.6,30.06,56.08,30,33.33,54.9,6.65,6.82,6.62,6.89,N
53.19,120.12,205.06,50,115,212,46,111,255,29.22,43.12,44.56,138.28,37.9,137,134,213.88,75.21,81.67,12.77,11.69,15.24,216.52,75.51,83.92,220,100,100,7.23,6.82,7.37,6.64,I
152.01,162.61,163.61,160,169,171,169,179,184,36.94,34,34.6,162.27,32.2,169,185,190.64,9.35,65.7,40.11,11.89,12.62,202.5,6.77,67.84,207.27,0,72.16,6.93,7.06,7,6.93,H
131.29,139.94,138.81,125,135,136,82,95,111,44.89,35.46,30.11,138.27,30.44,133,97,166.27,16.06,58.91,90.11,15.1,13.29,210,13.79,55.29,210,0,43.53,6.71,7.22,6.87,6.47,H
137.8,163.68,177.86,16,36,56,148,167,187,24.26,16.41,28.05,165.32,8.37,39,170,208.32,24.75,72.43,17.7,13.21,5.05,211.91,22.04,72.55,211.91,24.1,73.33,4.95,5.47,5.21,5.23,H
20.69,42.58,34.63,20,41,34,18,42,33,9.89,21.87,11.23,36.65,11.13,36,35,164.43,51.32,16.8,13.62,14.49,8.53,165,50,16.08,171.43,50,17.25,5.49,5.27,5.71,5.48,N
109.45,117.5,120.37,110,115,121,110,116,118,14.13,15.51,13.44,116.81,6.67,116,117,209.22,10.83,48.56,40.77,10.57,5.53,212.31,10.48,47.84,212.31,10.57,46.27,4.7,5.13,4.91,4.51,H
11.92,52.48,45.25,10,47,42,0,58,49,11.32,33.4,24.02,43.77,22.62,40,26,173.71,76.89,20.72,16.15,20.4,13.07,173.79,78.57,18.43,180,100,22.75,6.46,4.8,6.65,6.53,N
5.88,17.49,20.79,5,12,19,0,11,18,5.48,28.85,14.47,14.08,7.04,13,12,209.41,75.92,9.79,17.73,16.97,11.67,212.31,75,7.84,212.31,100,7.06,4.78,4.06,5.02,4.97,N
7.58,28.81,19.56,6,20,15,0,9,8,7.61,33.27,14.49,20.99,14.87,17,8,157.34,67.14,11.32,35.5,25.57,13.04,165.88,69.23,7.84,170,100,3.53,5.6,4.4,5.95,5.55,N
23.94,34.7,21.08,23,31,20,23,32,16,10.55,25.54,11.01,27.49,10.04,27,27,102.97,38.88,13.66,23.72,17.08,9.99,103.64,35.48,12.16,103.64,33.33,11.37,5.35,5.25,5.57,5.33,N
74.89,95.05,110.86,60,80,102,58,80,98,35.82,36.59,30.57,96.21,30.76,84,79,207.65,36.45,45.15,31.01,15.31,12.43,213.6,40.82,40.39,213.33,44.33,38.43,6.38,6.39,6.46,6.45,H
140.07,142.35,137.8,141,142,138,131,135,140,33.13,25.5,21.21,140.64,22.35,141,144,126.18,10.82,58.26,89.4,10.85,10.29,168,8.75,56.86,168,0,56.47,6.44,6.95,6.57,6.18,H
20.9,88.31,200.87,21,93,88,22,101,223,10.03,35.39,36.28,113.24,27.65,121,130,217.78,90.1,79.97,12.93,4.06,11.48,218.24,89.86,84.71,218.88,100,87.45,6.58,5.32,6.85,6.34,I
52.61,74.32,52.19,48,65,46,45,56,33,21.52,34.65,27.43,63.57,25.19,57,54,110.61,34.62,29.2,33.02,14.7,13.57,108.57,33.33,25.88,80,33.33,21.96,6.43,6.2,6.59,6.56,N
20.42,123.04,242.02,21,118,123,21,98,255,4.39,27.48,32.9,147.14,15.19,18,141,211.75,91.7,96.55,13.33,1.78,4.87,215.085,91.7,98.625,217.57,91.37,100,5.83,3.94,6.34,4.49,I
71.91,107.04,87.11,71,105,88,74,103,91,24,40.02,36.42,96.25,34.09,97,104,132.99,33.06,42.06,35.76,16.25,15.67,148,30.715,41.18,80,25,40.39,7.04,6.53,7.21,7.16,N
56.23,168.18,229.26,34,44,122,0,255,255,65.44,72.77,46.47,176.23,59.46,56,255,198.21,77.61,91.45,23.95,25.51,15.28,199.66,86.06,98.43,180,100,100,7.59,6.49,7.36,4.99,I
46.89,101.84,95.54,47,105,99,0,96,89,26.92,39.35,36.31,93.17,35.26,97,109,175.83,57.31,40.26,9.49,16.88,15.23,175.31,54.37,41.18,180,100,37.65,7.11,6.61,7.22,7.16,N
36.36,83.4,68.73,27,75,61,0,39,0,36.67,54.88,49.98,71.98,48.89,64,0,162.19,64.55,33.14,27.7,25.9,21.49,164.065,62.26,29.41,120,100,42.35,7.42,6.24,7.62,7.4,N
28.8,53.22,44.5,28,51,45,0,61,59,16.51,30.12,22.28,46.04,20.07,46,47,160.66,47.22,21.01,21.28,20.49,11.85,166.96,44.44,20.39,180,100,20.78,6.33,5.98,6.46,6.44,N
15.63,44.15,34.24,12,28,22,10,24,20,15.02,40.23,30.97,35.33,29.5,24,21,160.91,62.05,17.39,14.89,17.56,15.83,162.86,58.16,10.98,162.86,100,9.41,5.66,5.1,5.89,5.77,N
94.98,103.8,134.93,95,101,138,83,83,163,22.47,26.03,29.03,111.1,15.87,112,121,234.88,31.62,55.22,25.64,15.59,10.26,236.36,29.19,54.9,240,20,63.92,6,6.28,6.09,6.51,H
33.48,90.5,76.45,29,89,78,26,92,73,22.63,28.69,22.59,78.05,17.49,80,81,164.21,64.57,35.88,26.15,19.31,11.39,170.16,67.86,35.29,170,100,36.86,6.13,6.27,6.3,6.44,N
9.92,63.88,138.57,5,50,9,0,63,255,12.51,47.92,64.54,78.77,46.24,69,41,218.58,91.68,54.94,13.44,12.18,25.13,219.61,96.28,54.12,240,100,100,7.37,4.26,7.3,7.85,I
45.32,83.64,77.94,41,79,74,38,66,59,18.71,32.19,27.85,76.37,24.36,73,62,175.56,45.05,33.48,12.93,13.12,12.97,175.2,43.75,31.37,180,50,25.88,6.56,6.07,6.71,6.74,N
68.02,77.6,66.78,70,77,68,74,81,74,12.8,23.56,14.85,72.15,12.73,73,75,106.2,13.12,30.57,37.42,12.11,9.15,108,11.11,30.2,80,8.33,32.55,5.69,5.49,5.89,5.79,N
2.99,105.31,244.14,2,101,124,0,95,255,3.17,28.7,33.52,135.3,15.09,6,130,213.98,98.79,97.16,12.73,1.27,6.68,216.33,99.2,98.82,219.52,100,100,5.87,3.18,6.55,3.83,I
157.18,162.49,166.76,162,162,173,166,162,173,24.24,16.81,25.39,163.74,10.49,166,166,239.76,9.16,67.82,28.89,13.18,5.93,234.55,6.4,67.84,234.55,6.36,67.84,5.1,5.35,5.4,5.26,H
23.26,26.51,21.14,23,24,20,22,34,29,7.83,24.09,10.3,22.96,9.95,22,19,82.61,26.17,11.2,64.45,17.82,9.15,75,20.83,9.8,90,20,7.45,5.31,4.98,5.48,5.34,N
48.35,124.8,221.23,47,127,113,0,87,255,37.76,51.01,43.59,145.68,43.38,25,179,212.74,80.23,87.94,12.72,14.82,14.42,215.94,80.445,94.51,218.12,100,100,7.33,6.62,7.56,5.94,I
55.43,113.88,126.89,56,115,131,53,128,132,18.52,24.75,24.89,110.72,20.39,113,122,192.44,57.96,50.96,9.1,9.9,9.61,193.5,57.14,51.76,192,50,56.86,6.33,6.22,6.42,6.46,N
36.76,50.99,43.65,34,41,35,33,32,25,13.1,29.92,29.46,45.4,22.19,37,29,128.32,38.81,21.29,58.92,16.26,12.59,141.82,36.78,16.47,60,50,12.94,5.94,5.28,5.92,6.53,N
150.36,164.85,168.51,30,48,56,154,171,207,54.22,50.89,52.84,164.77,50.44,49,200,189.85,15.38,68.58,52.07,14.35,19,210,13.22,73.73,210,0.88,81.57,7.51,7.65,7.54,7.41,H
20.1,51.87,54.79,19,46,54,18,48,54,12.71,33.49,20.66,46.65,16.6,46,47,192.85,66.43,23.98,16.3,15.47,13.16,195.48,64.91,21.57,192,100,22.35,6.05,5.53,6.22,6.33,N
34.44,109.97,226.55,27,102,116,3,61,255,28.94,39.55,39.41,135.94,31.68,8,86,215.68,86.01,90.21,12.58,11.28,11.56,218.87,89.11,95.69,220,100,100,6.79,6.41,6.96,5.71,I
14.56,76.55,191.55,11,70,68,0,76,255,13.85,33.47,44.23,103.21,27.91,101,95,218.86,92.82,76.31,12.34,6.16,15.47,220.71,94,77.65,220,100,100,6.8,5.24,6.77,7.16,I
93.19,108.43,156.63,79,103,27,103,118,134,40.53,37.42,38.61,120.17,30.08,122,150,195.01,43.6,64.06,73.15,20.75,13.51,228,50.44,64.31,36.52,23.13,52.55,6.78,6.77,6.9,7.07,I
21.06,104.95,78.86,18,109,83,0,129,106,18.86,46.74,40.36,86.08,39.51,90,113,158.18,79.87,41.16,15.93,17.04,18.32,163.05,82.24,42.75,160,100,50.59,7.2,5.57,7.43,7.24,N
20.04,59.05,45.48,18,51,40,0,43,50,16.75,40.22,28.35,48.24,28.4,43,32,163.26,63.37,23.37,34.42,24.82,15.6,164.35,61.4,20,160,100,16.86,6.69,5.56,6.98,6.68,N
104.46,134.31,159.89,104,133,162,103,134,176,14.2,13.88,19.1,138.52,10.03,138,138,210.7,34.43,63.42,10.58,12.27,6.33,210.7,36.87,63.92,209.61,44.77,69.02,5.33,5.58,5.38,5.84,H
14.46,41.41,53.08,12,30,40,10,25,31,11.3,33.72,34.43,40.32,25.02,31,25,200.67,72.24,22.34,13.93,13.16,15.98,202.73,72.5,16.08,210,100,12.16,6.15,5.11,6.2,6.61,N
48.66,65.06,115.72,49,54,104,49,42,48,15.35,34.73,58.51,76.42,30.26,67,48,241.08,52.53,47.66,40.24,23.5,22.7,234.93,56.825,42.75,240,14.29,19.22,6.62,5.86,6.3,7.52,I
31.36,51.89,36.99,27,47,34,25,39,0,23.02,32.26,23.24,43.77,23.05,41,36,133.78,46.05,20.44,29.88,20.54,12.86,137.14,42.25,18.43,120,100,15.29,6.48,6.2,6.6,6.42,N
133.45,148.43,154.13,7,19,26,142,148,155,18.85,17.72,21.61,148.65,12.96,20,149,205.79,14.85,62,14.26,10.71,6.83,208,14.19,60.78,210,12.5,60.78,5.68,5.68,5.76,5.81,H
191.64,209.19,214.82,68,83,92,199,213,224,26.12,10.18,26.52,209.99,8.34,84,214,204.24,12.48,85.99,14.3,11.32,2.96,206.9,11.56,86.27,207.69,11.56,87.84,4.65,5.53,4.84,4.34,H
43.16,109.42,83.12,48,112,85,0,109,80,19.85,38.79,33.33,92.69,30.97,96,94,156.39,61.39,42.94,14.23,14.72,15.17,156,57.345,43.92,150,100,42.75,6.61,6,6.73,6.81,N
52.21,83.79,81.73,45,75,76,41,39,51,26.52,41.13,42.49,78.09,37.07,71,36,166.4,40.21,34.38,43.1,16.45,16.74,184.19,39.85,30.98,180,50,16.08,6.99,6.48,7.04,7.31,N
21.21,48.09,35.43,19,41,32,11,21,17,13.97,35.04,19.92,38.65,20,35,19,157.85,53.89,18.86,9.2,17.64,13.74,160,50.835,16.08,160,50,8.24,6.22,5.68,6.49,6.21,N
107.92,131.4,148.22,112,137,155,117,156,169,31.26,34.24,29.04,133.68,25.36,139,156,208.52,29.64,60.59,19.76,16.19,9.75,209.14,26.25,61.57,210,33.33,66.27,6.54,6.82,6.82,6.32,H
29.87,54.33,35.22,28,48,33,21,45,33,18.65,36.38,20.24,44.44,25.08,41,35,140.1,44.77,21.47,29.55,18.31,14.24,136.67,41.94,18.82,154.29,50,14.9,6.57,6.13,6.88,6.28,N
27.85,69.26,114.25,23,56,107,17,40,85,14.62,35.44,35.6,76.42,28.1,66,53,212.91,77.16,46.26,13.56,6.3,14.14,216.25,77.33,42.75,218.18,80,33.33,6.41,5.57,6.46,6.83,H
27.94,81.71,51.88,23,73,46,0,96,63,23.56,43.08,32.72,65.43,34.02,59,39,143.46,67.64,32.05,16.32,20,16.89,147.69,66.67,28.63,90.91,100,37.65,6.99,6.1,7.18,6.9,N
91.45,85.7,37.17,91,79,33,89,142,25,16.07,30.08,19.7,69.49,18.04,67,62,51.92,62.9,38.57,17.72,14.58,9.38,46.45,64.52,36.47,78.37,34.51,34.9,6.11,5.6,6.42,6.05,N
86.34,113.18,129.04,103,127,19,106,130,148,29.14,33.41,32.58,114.37,28.26,3,132,206.8,36.34,52.45,13.98,12.23,12.64,209.33,31.79,57.65,210,25.68,58.04,5.41,5.67,5.57,5.81,H
60.55,72.36,150.22,61,71,26,64,75,163,7.11,19.35,21.04,93.44,7.79,94,99,232.51,59.99,59.97,13.73,4.67,6.75,233.88,60.12,60.78,233.88,60.25,63.92,4.79,3.8,4.52,5.65,H
20.38,24.57,17.88,19,19,16,18,19,17,10.65,30.75,12.71,18.41,7.93,18,18,67.83,25.92,10.43,60.13,18.79,11.9,48,20,7.84,90,25,7.45,4.95,4.85,5.25,5.03,N
12.63,50.58,47.3,8,43,42,0,0,42,15.66,41.36,33.94,42.67,30.75,37,0,183.28,77.57,21.07,29.08,21.53,16.44,181.05,80.85,18.04,180,100,19.22,6.74,4.8,6.93,6.88,N
109.18,112.56,107.76,111,111,109,123,129,120,30.9,28.84,22.33,109.9,21.88,110,101,124.96,11.88,46.64,119.01,15.09,11.02,48,7.26,45.49,0,0,50.59,6.47,6.87,6.6,6.26,H
159.82,182.19,188.94,36,54,65,167,186,194,21.35,11.2,23.77,182.26,5.63,55,186,201.52,17.09,75.97,15.51,11.34,3.36,202.5,15,76.08,196.55,14.95,76.08,4.43,5.01,4.76,4.22,H
30.05,66.03,50.56,29,60,49,0,60,43,17.71,34.44,23.32,55.48,23.57,53,41,157.89,54.25,26.04,17.83,19.4,13.44,158,51.11,23.53,160,100,25.1,6.51,6.02,6.72,6.5,N
