MediaCanalR,MediaCanalG,MediaCanalB,MedianaR,MedianaG,MedianaB,ModaR,ModaG,ModaB,DesviacionEstandarR,DesviacionEstandarG,DesviacionEstandarB,MedioEscalaDeGrises,DesviacionEstandarEscalaDeGris,MedianaEscalaDeGris,ModaEscalaDeGris,MediaH,MediaS,MediaV,DesviacionEstandarH,DesviacionEstandarS,DesviacionEstandarV,MedianaH,MedianaS,MedianaV,ModaH,ModaS,ModaV,EntropiaEscalaDeGrises,EntropiaR,EntropiaG,EntropiaB,Class
41.69,89.01,139.74,43,86,144,43,84,147,6.65,22.93,21.45,97.89,6.4,98,98,211.89,70.71,56.68,14.37,4.75,6.71,214.37,70.07,56.86,215.11,70.07,57.65,4.73,4.02,4.93,5.33,H
25.59,99.07,39.94,25,87,32,0,72,18,18.14,40.25,28.38,70.64,28.8,62,55,125.11,78.28,38.85,19.53,14.43,15.78,122.4,77.59,34.12,120,100,28.24,6.71,5.82,7.02,6.59,N
24.16,42.11,27.13,23,35,22,24,35,21,11.71,28.66,17.84,34.01,18.66,30,21,115.68,46.53,16.56,31.34,18.51,11.21,110,44,13.73,103.64,50,13.73,6.12,5.53,6.31,5.97,N
32.73,78.22,79.84,31,75,80,27,73,70,15.62,28.91,25.6,71.5,18.57,71,58,185.01,61.55,33.86,17.09,12.97,12.28,188.57,60.49,32.55,180,50,27.84,6.23,5.92,6.26,6.62,N
20.13,144.96,83.6,16,17,81,0,220,160,20.12,42.16,38.96,110.33,34.72,111,108,149.98,87.53,56.86,9.77,11.28,16.54,150,88.75,56.86,156,100,86.27,7.15,5.3,7.31,7.19,N
123.49,152.87,167.37,127,150,172,127,150,172,18.96,15.81,25.46,153.96,2.63,154,153,206.07,28.42,68.35,17.41,11.36,4.61,209.33,26.44,67.45,211.84,25.29,67.45,3.46,3.77,4.13,3.62,H
10.78,65.77,194.84,5,55,67,0,39,255,15.3,38.96,44.66,97.59,31.78,92,76,222.29,95.07,77.55,12.91,6.35,15.66,225.21,97.19,77.25,225,100,100,6.9,4.72,6.91,7.02,I
35.86,35.75,8.99,35,28,6,35,23,0,7.89,31.42,9.81,24.91,11.83,22,17,51.36,80.68,16.96,22.53,15.89,11.2,44.52,83.78,14.12,41.38,100,13.33,5.35,4.68,5.82,4.65,N
4.05,65.46,198.46,3,65,94,0,22,255,4.54,36.57,56.55,96.19,31.52,103,46,221.13,98.08,79.47,14.97,2.01,19.82,223.64,98.45,87.84,228,100,100,6.64,3.54,6.58,6.91,I
37.79,34.46,33.3,39,32,34,39,33,34,5.06,19.72,5.62,33.28,4.16,33,34,323.37,17.29,15.85,77.21,10.02,7.47,350,16.28,15.29,350,15.38,15.29,3.93,3.83,3.98,4.12,H
21.62,104.33,212.04,22,99,86,21,94,211,6.17,24.45,25.12,127.02,17.18,125,123,214,89.91,83.94,9.62,2.67,6.85,215.68,89.82,83.92,214.29,88.89,82.75,6.07,4.61,6.29,6.18,I
34.49,30.68,8.49,34,24,6,33,21,0,7.22,31.69,8.56,21.72,9.58,20,14,42.95,79.21,15.9,20.56,18.21,11.31,37.78,83.78,13.73,30.97,100,12.94,5.13,4.61,5.56,4.57,N
39.13,74.69,55.81,39,76,56,59,106,48,19.49,30.33,28.47,64.16,26,66,74,143.21,50.78,29.51,22.5,14.41,12.1,145.71,48.05,29.8,147.69,50,30.98,6.71,6.26,6.79,6.79,N
39.75,48.53,18.51,39,41,15,37,31,11,8.74,29.79,12.65,36.74,14.88,33,25,68.8,65.04,20.15,23.84,14.84,11.03,67.2,63.79,16.86,48.46,66.67,14.51,5.72,4.88,6.09,5.48,N
38.28,117.22,74.45,31,111,67,0,110,54,30.99,55.47,46.46,94.61,47.9,89,75,144.7,69.45,45.97,10.84,16.92,21.75,145.71,69.07,43.53,140,100,43.14,7.49,6.65,7.69,7.42,N
63.3,54.57,52.63,64,52,52,64,51,52,6.75,17.36,6.88,54.02,4.74,54,52,174.74,19.32,25.7,171.48,9.07,6.29,109.66,18.46,25.1,0,21.88,25.1,4.26,4.17,4.38,4.46,H
27.31,51.82,120.98,28,45,112,29,27,79,11.39,31.71,55.47,68.69,28.16,63,55,227.84,72.8,48.72,16.45,15.61,21.84,229.52,74.28,45.1,240,100,30.98,6.69,5.48,6.35,7.69,I
36.88,43.16,38.58,37,39,38,35,37,36,10.66,27.5,11.69,38.77,10.55,38,43,121.5,10.63,17.32,111.97,15.38,10.71,168,9.62,15.69,0,0,14.51,5.41,5.38,5.62,5.51,N
53.55,81.09,23.73,37,79,23,32,81,21,36.46,28.52,11.82,58.3,13.54,60,65,91.81,72.08,33.99,29.32,11.28,12.26,105.6,71.64,31.76,112.5,66.67,29.02,5.73,6.35,6.02,5.36,N
2.09,160.3,247.73,1,161,254,0,158,255,3.44,31.45,29.36,169.02,18.84,170,175,201.02,99.18,98.49,11.79,1.35,3.58,201.84,99.61,99.61,201.32,100,100,6.26,2.64,6.97,3.15,I
39.46,75.78,60.35,36,72,57,41,81,62,24.09,41.8,35.42,65.68,35.25,61,25,152.57,47.18,29.74,21.43,17.99,16.42,160,44.68,28.24,160,50,31.76,7.01,6.46,7.15,7.02,N
193.53,202.08,206.12,193,203,209,187,214,219,29.01,22.67,25.5,202.52,22.12,203,215,187.74,7.17,81.57,58.67,8.02,7.92,207.27,7.21,81.96,210,0,85.88,6.36,6.58,6.42,6.25,H
119.29,110.83,101.44,121,113,102,82,58,54,36.53,49.29,47.9,108.2,44.79,110,57,108.78,22.84,49.1,125.82,21.52,15,34.29,17.43,49.02,0,0,32.16,7.24,6.87,7.3,7.43,H
1.88,48.78,199.49,0,47,79,0,66,227,2.97,31.8,39.46,87.01,23.01,88,104,225.92,99.08,79.44,13.42,1.43,12.96,226.96,100,81.57,220.9,100,89.02,6.47,2.49,6.47,6.96,I
103.22,113.16,199.45,105,111,201,104,101,255,20.7,23.37,38.41,137.53,14.15,138,148,234.42,48.21,79.85,17.44,12.97,11.61,237.19,46.98,79.61,240,50,100,5.83,6.09,6.03,6.81,I
55.53,202.99,140.02,56,81,20,79,228,173,25.91,25.31,33.61,167.33,26.45,46,192,154.51,73.64,79.61,4.88,10.44,9.93,155.6,73.24,81.96,157.85,65.35,89.41,6.64,6.65,6.52,6.86,N
57.55,32.1,1.3,58,28,0,57,26,0,7.44,25.81,1.83,23.36,3.76,23,22,30.4,97.89,24.08,13.33,2.88,8.4,28.42,100,22.75,28.42,100,22.35,3.93,4.03,4.51,2.23,N
52.46,74.83,69.86,56,65,62,56,49,83,22.98,38.13,33.2,69.36,29.57,61,50,155.4,33.18,30.81,72.75,22.12,15.14,180,27.1,26.67,180,32.53,21.96,6.72,6.35,6.81,6.86,N
130.88,147.24,157.38,136,144,162,137,144,159,21.62,17.61,25.98,148.25,2.53,148,148,217.79,19.69,64.87,23.1,14.15,5.63,220.91,16.05,63.92,220.8,11.32,62.35,3.38,4.37,3.83,4.27,H
17.78,89.65,204.61,14,79,88,0,59,255,18.04,42.01,42.02,115.63,34.53,113,86,217.45,91.59,80.82,11.32,7.88,15.38,221.05,93.21,84.71,225,100,100,7.1,5.56,7.24,7,I
34.37,77.47,67.41,23,67,58,0,0,0,38.67,54.23,50.89,67.46,48.47,59,0,170.62,65.64,31.42,32.21,26.88,21.51,170.4,65,27.45,120,100,13.73,7.36,6.12,7.54,7.38,N
53.31,108.11,67.93,48,100,60,33,62,36,28.26,48.05,39.44,88.45,40.87,81,50,132.35,51.35,42.4,13.11,11.8,18.84,133.04,50,39.22,120,50,24.31,7.25,6.67,7.46,7.18,N
20.51,47.47,41.11,17,36,33,16,31,28,16.52,36.04,25.12,40.21,23,33,28,174.43,56.32,19.02,14.03,18.64,14.34,174.55,51.875,14.51,171.43,100,12.16,6.01,5.57,6.18,6.13,N
89.85,98.36,115.03,90,96,114,87,103,118,14.41,21.34,21,101.1,9.99,102,106,227.7,22.58,46.72,20.86,14.28,8.79,230,18.85,45.1,240,16.67,46.27,5.28,5.46,5.56,5.86,H
5.24,57.79,211.73,3,51,92,0,46,255,6.74,36.32,40.29,96.68,26.48,96,91,224.92,97.64,84.25,13.81,2.88,12.96,227.34,98.41,86.67,227.94,100,100,6.74,3.85,6.9,6.78,I
9.56,44.63,49.06,8,40,49,0,34,49,9.21,31.22,18.32,38.59,14.02,38,36,192.26,83.77,21.43,15.4,13,12.14,194.4,84.31,20,180,100,20,5.83,4.58,6.07,6.13,N
83.36,89.6,94.66,89,94,103,97,101,142,27.68,35.71,36.91,88.93,30.3,96,104,237.54,18.56,39.94,69.65,13.74,15.04,229.09,16.36,41.96,343.64,20,55.69,6.75,6.53,6.76,7,H
123.55,109.38,87.73,125,106,89,129,106,90,39.37,27.28,17.59,103.73,19.63,103,103,46.62,28.79,50.82,36.01,14.78,14.95,27,29.66,50.2,54.55,33.6,36.86,6.17,7.13,6.2,5.58,N
38.24,38.52,34.35,32,29,30,28,23,24,16.3,32.14,14.71,34.84,14.46,29,24,278.4,18.22,17.33,119.04,14.48,12.61,348,17.07,12.94,348,17.86,10.98,5.28,5.42,5.46,5.41,H
43.62,73.24,69.64,45,74,73,33,48,72,16.05,29.08,21.63,67.52,19.34,70,79,179.76,40.34,29.3,12.01,13.42,11.36,180,37.93,29.41,180,33.33,28.24,6.25,5.98,6.4,6.36,N
27.8,55.69,72.47,28,54,77,30,53,78,9.67,30.1,24.53,55.35,15.77,58,68,206.48,61.28,30.46,15.1,10.43,12.57,208.93,60.98,30.59,210,61.54,35.69,5.85,5.2,5.91,6.38,H
17.45,33.06,28.17,17,29,28,16,30,27,7.64,28.05,11.31,27.52,9.05,28,27,173.84,43.4,13.34,15.48,14.36,11.14,171.43,40.74,11.76,170.77,50,11.37,5.17,4.92,5.36,5.37,N
97.17,161.61,229.05,94,166,249,72,130,255,32.57,47.79,43.23,176.4,37.91,183,187,211.69,58.37,91.78,19.3,12.56,12.05,211.11,59.22,98.04,237.24,61.18,100,7.09,6.89,7.43,4.99,I
21.58,37.62,29.11,20,30,28,19,27,27,7.49,28.34,7.45,30.91,8.48,28,27,164.06,35.91,14.81,17.89,14.22,11.09,169.09,32,11.76,172.5,33.33,10.98,4.68,4.66,5.07,4.52,N
124.11,130.56,151.3,121,123,145,121,135,140,36.03,33.05,37.02,135.21,29.46,128,113,239.18,21.6,61.4,25.08,14.49,12.95,243.75,18.24,57.65,242.31,25.31,54.9,6.73,6.9,6.78,6.82,H
77.12,101.05,138.06,77,98,12,75,95,144,7.93,14.98,15.93,109.17,7.46,108,103,217.58,44.39,54.95,10.32,6.63,5.71,218.64,43.84,55.29,220,42.31,56.47,4.66,4.26,4.48,5.4,H
10.3,84.19,168.19,6,74,54,0,28,255,12.78,50.69,62.47,99.83,45.24,97,104,217.1,90.32,66.87,19.12,17.15,23.8,216.83,97.15,72.16,240,100,100,7.44,4.39,7.47,7.68,I
30.58,81.73,92.48,25,81,99,0,22,28,22.59,46.17,43.22,77.78,39.43,79,22,194.65,69.82,37.86,15.27,13.35,17.77,195.19,68.99,39.61,210,100,10.98,7.14,6.27,7.29,7.27,N
68.46,95.73,116.75,62,87,114,57,80,108,21.27,30.28,25.49,98.59,22.43,93,86,209.68,43.58,47.56,14.31,9.14,10.71,212.31,44.44,45.1,213.33,50,42.35,6.24,6.07,6.35,6.34,H
146.29,154.95,154.19,152,155,157,155,159,160,38.13,31.57,28.85,153.68,28.19,155,159,171.32,10.91,63.07,89.69,13.86,10.91,200,6.6,62.35,0,0,62.75,6.78,7.07,6.88,6.58,H
8.15,72.85,155.8,3,67,42,0,0,255,11.61,54.56,68.35,88.64,50.63,89,23,217.01,94.53,62.43,28.05,10.12,25.94,217.4,98.65,67.84,240,100,100,7.55,3.92,7.39,7.83,I
17.93,47.72,56.15,15,39,49,10,23,26,13.09,34.95,32.06,44.84,26.22,38,22,197.14,69.65,23.59,15.31,12.78,14.79,197.03,68.33,20.39,200,100,10.2,6.5,5.5,6.59,6.81,N
158.1,168.84,162.57,159,169,163,168,169,165,20.66,15.86,20.28,166,13.35,167,168,138.52,8.18,66.67,50.06,9.66,6.53,169.09,6.67,66.27,169.09,2.37,66.27,5.64,5.89,5.73,5.69,H
177.73,186.74,176.07,58,61,49,191,195,176,31.82,23.93,32.98,183.92,22.63,57,190,115.14,8.86,74.41,69.43,13.37,9.69,108,6.15,75.29,60,6.15,76.47,6.51,6.41,6.5,6.52,H
39.58,84.03,59.99,39,75,52,39,67,44,14.45,30.08,25.62,69.72,20.48,63,55,143.73,50.92,32.99,20.07,15.22,11.83,142.5,47.25,29.41,130.71,50,26.27,6,5.73,6.19,6.31,N
46.81,75.05,62.6,42,71,58.5,82,94,98,24.81,34.71,29.71,66.27,27.62,63,63,159.49,38.02,29.71,17.1,15.28,13.81,154.55,36.36,28.24,150,16.33,38.43,6.72,6.51,6.82,6.78,N
29.73,65.9,62.36,26,63,60,24,59,52,19.66,25.92,22.37,59.69,18.18,59,59,172.6,58.37,26.98,27.27,17.92,11.04,176,59.56,25.49,180,50,23.14,6.19,6.01,6.24,6.46,N
2.59,120.03,233.48,1,122,252,0,91,255,3.82,38.07,41.58,140.2,28.94,147,158,209.51,98.78,92.89,12.76,2.18,12.5,211.08,99.61,98.82,213.67,100,100,6.74,2.9,7.18,4.85,I
28.68,64.95,47.29,29,59,40,32,61,38,12.29,29.16,23.7,54.27,20.35,50,51,146.46,53.27,25.55,19.44,16.62,11.47,142.5,47.37,23.14,136.67,100,23.92,6.06,5.46,6.26,6.1,N
93.14,193.42,250.14,85,66,126,82,197,254,40.4,32.3,21.36,198.73,22.85,70,192,200.36,63,98.84,15.23,16.15,2.68,200.51,66.54,99.61,199.17,76.38,99.61,6.53,7.05,6.96,2.41,I
26.74,118.86,226.21,27,108,113,27,89,255,6.33,32.29,40.11,140.57,21.19,11,111,212.04,88.2,90.66,14.68,3.4,10.09,216.52,88.72,95.29,216.92,89.8,100,6.17,4.5,6.42,5.41,I
62.6,93.62,112.31,64,89,113,66,90,109,13.46,26.04,19.22,94.18,9.48,93,89,207.31,46.2,46.68,17.09,10.07,8.49,210.59,44.07,44.71,210.59,42.11,42.75,5.1,5.32,5.36,5.32,H
45,117.3,91.12,41,118,92,0,138,114,31.61,47.12,43.99,100.15,42.27,101,102,158.11,64.46,46.14,17.29,18.46,18.44,160,62.96,46.27,160,100,54.12,7.41,6.74,7.56,7.44,N
50.37,131.65,92.68,39,123,81,0,113,72,44.42,64.1,60.16,109.98,58.44,101,61,144.61,63.62,51.63,17.7,20.97,25.14,146.67,61.54,48.24,140,100,44.31,7.76,7,7.84,7.74,N
9.16,40.92,44.35,8,37,44,0,47,76,8.52,29.6,16.72,35.42,13.38,35,32,191.97,82.2,19.31,14.5,14.51,11.6,193.5,82.69,17.65,192,100,29.8,5.77,4.53,5.96,6.03,N
36.19,44.2,39.42,36,40,39,35,37,42,11.68,28.75,12.52,38.96,10.39,39,39,137.46,13.25,17.74,85.54,15.73,11.23,168,11.63,16.08,168,0,16.47,5.4,5.42,5.6,5.53,N
7.58,104.95,220.82,4,110,104,0,133,255,9.99,52.24,33.8,128.07,37.99,6,149,213.45,96.73,87.1,13.92,4.16,11.77,212.82,97.93,90.98,210,100,100,7.17,4.33,7.61,6.43,I
25.08,40.72,36.06,24,35,35,24,31,35,13.66,30.07,15.93,35.54,15.81,33,30,169.45,41.59,17.47,44.25,19.65,11.56,170.77,39.53,15.29,180,50,13.73,5.93,5.71,6.11,6.01,N
39.35,92.5,206.1,33,87,84.5,28,107,255,25.22,36.59,45.09,119.98,28.4,121,131,220.11,80.49,82.22,14.45,13.93,14.98,222.94,84.31,84.12,214.74,50.33,100,6.85,6.29,7.03,6.75,I
71.52,77.67,44.59,72,76,44,76,76,41,11.86,18.98,11.85,65.94,9.62,66,70,67.74,43.72,31.22,17.41,7.92,7.19,64.62,43.02,30.59,56.25,50,29.8,5.31,5.32,5.57,5.28,N
10.97,33.7,27.1,9,25,22,0,22,19,10.68,32.38,18.87,26.62,17.87,22,19,169.55,67.28,13.49,15.8,18.17,12.75,170.4,63.64,9.8,162.86,100,8.63,5.5,4.78,5.71,5.62,N
66.26,86.95,81.1,65,84,79,56,76,70,16.24,21.92,19.4,83.72,19.74,82,78,163.41,23.01,34.1,6.87,10.54,8.6,165,21.54,32.94,162.86,26.32,29.8,6.3,5.99,6.32,6.22,N
32.22,104.45,75.82,26,103,74,0,86,0,28.11,49.49,41.8,86.5,42.41,85,68,155.55,71.77,41.02,14.78,18.73,19.39,157.31,71.15,40.39,160,100,33.73,7.39,6.28,7.6,7.34,N
27.86,44.26,20.09,24,36,15,21,25,0,19.73,34.53,19.19,33.03,22.3,28,19,93.93,60.56,17.39,18.77,21.11,13.54,95.29,57.14,14.12,80,100,9.8,6.28,6.11,6.55,5.76,N
120.21,136.28,145.52,121,9,21,130,145,156,16.56,16.61,16.8,137.17,11.08,11,148,203.96,18.4,58.16,14.75,10.2,5.53,206,16.11,58.43,210,12.18,61.18,5.33,5.61,5.61,5.24,H
112.72,137.05,148.66,118,12,28,119,143,161,21,24.98,27.41,137.05,18.92,13,144,206.27,26.17,60.5,18.81,10.8,8.59,207.57,24.12,61.57,203.41,25,63.14,6.07,5.78,6.13,6.08,H
27.74,47.12,30.58,19,31,16,12,10,0,24.9,43.49,34.43,38.7,36.57,25,8,102.53,56.18,18.68,41.04,21.29,16.89,110,52.38,12.16,37.5,100,5.49,6.62,6.07,6.84,6.3,N
40.26,97.79,79.46,32,96,78,0,107,0,35.36,50.38,47.26,85.35,46.23,84,0,160.53,65.51,38.83,20.31,22.12,19.78,160,63.16,38.43,120,100,41.96,7.48,6.53,7.61,7.46,N
30.74,80.46,70.89,29,77,70,0,73,68,20.83,34.86,28.17,69.63,24.34,69,65,173.37,62.1,31.82,15.85,18.44,14,173.73,61.11,30.2,172.5,100,32.94,6.55,6.04,6.75,6.71,N
104.72,201.34,235.67,104,72,113,98,190,255,27.02,26.4,29.54,201.53,20.76,72,194,195.21,56.44,93.88,11.96,10.19,5.12,196.64,56.45,94.51,203.27,50,100,6.39,6.71,6.7,5.41,I
39.27,46.14,17.59,38,41,15,35,38,0,9.58,27.46,13.46,35.38,15.37,32,28,67.67,66.59,19.26,22.95,17.03,10.02,67.2,65,16.47,60,100,14.9,5.82,5.1,6.16,5.51,N
139.95,153.67,175.58,9,24,46.5,92,116,163,53.21,44.08,32.25,159.41,38.37,29,127,229.37,24.94,70.93,44.78,20.02,10.79,224,21.43,69.41,220,2.42,63.92,7.15,7.59,7.34,6.63,H
49.25,116.26,87.08,45,118,87,0,169,134,35.85,48.87,45.03,98.12,43.66,100,101,154.16,62.3,45.61,16.22,20,19.14,156,60,46.27,150,100,66.27,7.42,6.78,7.53,7.41,N
102.05,121.1,160.93,104,119,164,108,113,157,15.27,20.65,30.66,130.54,12.55,131,125,223.39,37.42,65.25,18.89,10.73,9.25,226.78,37.35,65.1,225,33.33,61.57,5.64,4.87,5.43,6.48,H
113.77,93.33,74.46,114,93,74,114,92,71,9.05,7.57,7.25,90.04,7.36,90,85,28.88,34.48,44.62,2.12,4.83,3.55,28.64,35.29,44.71,30,40.15,44.71,4.76,5.06,4.79,4.82,H
96.23,97.23,89.85,104,102,100,105,105,104,37.57,36.02,31.99,94.45,31.66,102,103,102.78,13.8,40.12,112.2,15.5,15.05,37.5,9.3,41.57,0,0,41.18,6.72,7.03,6.86,6.41,H
32.87,159.35,234.3,31,31,115,25,152,255,16.31,31.56,32.72,167.93,24.03,42,173,202.08,86.41,93.31,11.66,6.32,7.17,203.53,87.04,95.29,200,100,100,6.6,5.93,6.99,5.55,I
205.89,195.09,152.45,207,194,152,202,187,189,31.66,25.71,38.35,184.26,27.27,183,171,44.77,28.14,82.39,11.76,12.76,8.48,43.45,26.32,81.57,40,16.67,79.22,6.71,6.4,6.62,7.11,H
13.39,39.86,23.58,13,37,23,11,44,27,8.16,26.2,10.54,30.16,10.53,30,27,145.86,65.57,15.63,12.64,15.72,10.27,146.4,64.44,14.51,150,100,17.25,5.42,4.96,5.71,5.41,N
115.95,132.68,140.55,118,3,13,125,135,139,14.32,15.07,15.29,133.04,7.65,5,136,205.26,18.77,56.4,12.38,9.37,4.99,207.27,17.14,55.69,207.27,22.63,54.51,4.9,5.13,5.12,4.67,H
25.83,26.49,23.37,26,21,23,25,19,20,4.1,30.34,5.03,22.55,2.62,22,20,312.6,24.22,12.59,72.18,14.65,11.53,336,20,10.2,348,24,9.8,3.2,3.16,3.44,3.8,H
39.76,59.8,49.72,34,54,44,27,37,32,24.03,29.38,26.88,52.13,21.62,49,34,149.59,35.16,23.55,13.41,13.8,11.67,150,33.715,21.18,150,33.33,14.51,6.35,6.13,6.44,6.35,N
18.77,79.99,151.49,23,58,117,0,44,255,15.05,42.68,82.97,93.62,44.5,72,52,215.55,77.51,60.93,14.69,21.26,31.99,218.71,82.14,50.98,220,100,100,6.33,4.88,6.28,6.42,I
99.96,109.75,127.59,106,112,136,108,113,131,20.56,30.28,38.26,113.11,24.14,119,129,229.92,26.32,53.3,57.56,13.61,13.34,231.22,25,54.12,232.5,25,60.78,6.28,5.73,6.24,6.92,H
13.81,91.12,213.02,10,90,108,0,33,255,14.29,41.05,51.5,117.72,35.89,123,143,216.68,93.8,84.77,13.17,6.02,17.88,218.7,95.16,92.55,214.88,100,100,7.1,5.16,7.18,6.45,I
109.1,118.34,139.35,108,113,131,106,110,115,12.5,17.24,29.78,123.45,15.54,117,116,226.59,20.75,55.68,19.66,13.4,11.27,228,20,51.76,228,8.77,45.1,5.59,4.82,5.34,6.38,H
57.08,48.18,27.82,58,45,28,60,47,33,11.57,26.71,8.35,40.99,7.86,41,42,34.46,53.11,24.24,16.58,10.02,9.85,30.97,52.86,23.14,33.75,50,23.53,4.98,5.28,5.16,5,N
19.96,33.89,31.81,19,30,29,19,34,33,8,27.24,18.87,29.46,10.83,29,32,174.61,37.66,14.5,23.42,16.41,12.05,171.43,35.29,12.16,170,33.33,13.33,5.39,4.99,5.48,5.71,N
38.85,60.78,66.97,37,54,62,35,51,65,15.34,33.05,30.92,58.41,23.38,55,55,200.15,42.36,28.21,16.26,12.6,14.88,202.5,41.43,25.1,210,50,25.49,6.09,5.79,6.18,6.37,N
38.58,46.67,42.67,33,37,34,20,22,23,26.58,36.18,30.95,42.94,29.17,35,20,132.63,24.77,19.34,85.49,22.24,14.39,154.29,18.52,15.69,0,0,8.63,6.6,6.51,6.7,6.66,N
11.54,29.6,23.69,10,22,22,0,42,36,10.31,35.66,16.58,22.12,15.47,20,17,177.09,58.73,12.07,32.14,24.66,14,180,57.14,9.02,180,100,16.47,5.77,4.93,6.03,5.87,N
52.78,88.93,81.67,51,88,78,0,96,0,35.09,55.61,58.77,81.07,52.19,79,0,150.06,49.42,36.24,53.94,24.39,22.89,168,44.97,34.9,120,100,39.61,7.5,6.91,7.6,7.44,N
209.44,216,203.44,225,226,213,234,233,219,35.89,22.9,27.71,212.76,20.13,222,229,94.71,8.28,85.62,59.92,11.1,8.26,66.67,6.01,89.41,60,6.41,91.76,5.22,5.93,5.4,5.37,H
85.3,195.29,234.35,84,65,112,78,194,255,28.1,28.73,30.52,195.41,22.34,66,194,195.03,64.45,93.43,11.91,10.68,5.56,196.69,64.85,94.12,196.51,66.67,100,6.48,6.78,6.8,5.49,I
52.92,75.6,89.79,53,73,91,47,73,88,10.59,24.67,15.41,75.7,9.04,76,74,209.81,42.44,37.18,17.36,10.57,8.78,213.16,41.38,36.08,220,46.59,34.51,5.18,5.17,5.39,5.52,N
76.13,86.75,79.53,72,81,74,66,82,62,19.76,26.37,25.35,82.68,21.83,78,69,134.12,13.04,34.37,48.41,10.34,10.68,136.36,11.63,31.76,80,10,32.16,6.3,6.07,6.36,6.48,N
7.58,116.25,221.88,4,119,246,0,130,255,10.01,43.39,48.48,135.33,37.29,144,157,210.59,96.21,87.67,10.94,5.4,17.77,211.91,98.43,96.86,207.49,100,100,7.1,4.17,7.42,5.8,I
99.6,107.82,102.64,87,97,95,54,47,33,50.65,54.7,53.89,104.12,51.48,94,43,128.11,13.74,43.85,81.58,14.96,21.18,161,10.61,40,210,0,18.04,7.5,7.44,7.55,7.6,H
29.96,53.9,35.72,29,50,35,30,24,35,15.54,31.62,16.75,44.08,19.45,43,28,137.44,42.72,21.24,33.7,19.55,12.37,137.14,41.33,19.61,120,50,11.37,6.27,5.92,6.59,6.07,N
43.84,67.79,52.41,41,50,35,37,44,30,16.24,41.05,39.15,59.14,35.48,44,35,107.02,42.68,26.91,50.06,14.25,15.88,96,41.3,20,60,50,15.69,6.64,5.9,6.76,6.69,N
165.85,154.94,139.37,170,154,137,183,146,125,44.59,40.45,36.56,151.19,37.68,150,144,73.6,18.91,66.78,104.13,12.18,15.51,31.11,16.49,67.06,30,14.29,71.76,7.19,7.31,7.29,7.09,H
44.15,75.95,77.31,45,74,78,49,58,95,17.54,30.28,25.84,71.12,20.23,72,69,185.98,44.88,32.3,17.83,15.38,12.52,182.86,42.31,31.37,180,50,37.25,6.36,6.14,6.51,6.62,N
12,82.91,185.45,6,72,70,0,24,255,14.78,57.6,55.9,105.17,49.71,102,48,217.94,94.43,73.23,13.57,6.14,21.4,221.21,96.36,78.04,228,100,100,7.4,4.86,7.52,7.26,I
11.52,85.16,194.08,6,83,218,0,48,255,12.75,31.54,63.96,108.17,31.78,114,57,216.37,90.57,77.39,12.88,13.15,23.61,218.59,97.65,86.67,217.5,100,100,6.59,4.56,6.54,6.72,I
104.29,201.08,237.79,105,75,115,118,220,255,30.76,30.92,23.34,201.57,24.26,74,205,195.43,56.79,93.93,10.81,11.55,5.77,195.225,56.47,95.29,195.42,49.8,100,6.57,6.95,6.89,5.34,I
123.99,136.86,212.6,124,139,217,146,152,255,28.32,26.76,39.03,158.14,19.54,164,171,232.64,42.12,85.08,19.37,15.25,11.13,235,44.8,85.88,240,50,100,6,6.52,6.38,6.48,I
20.77,46.37,64.81,15,33,52,0,23,40,23.09,41.24,44.42,47.14,35.33,37,28,208.39,71.95,26.87,15.1,14.07,18.95,210,70.73,21.18,210,100,15.69,6.49,5.7,6.54,6.88,N
35.9,107.46,71.65,30,106,71,0,109,72,27.65,38.53,32.27,86.78,31.7,84,67,143.23,69.42,42.29,27.38,19.19,15.01,152.31,70.27,41.57,64.86,100,42.75,6.98,6.33,7.15,6.96,N
41.11,78.86,129.39,42,75,131,42,72,131,6.98,22.6,20.24,88.79,10.79,88,88,215.37,68.58,52.09,12.94,5.1,7.52,217.41,68.12,51.76,219.77,66.67,51.37,5.48,4.54,5.59,5.93,H
183.07,188.97,180.29,54,60,57,255,188,189,50.16,36.41,34.43,187.21,33.3,60,193,130.3,12.99,77.61,82.36,13.17,14.68,180,11.02,75.49,210,1.05,100,6.98,6.93,7.01,6.72,H
18.95,85.75,74.13,17,72,58,0,35,33,15.16,53.8,53.16,73.42,45.62,61,33,166.24,68.45,34.22,29.61,24.72,21.96,167.69,71.88,28.63,160,100,13.73,7.24,5.5,7.48,7.34,N
54.85,74.99,58.85,57,73,61,58,78,61,14.42,28.03,15.82,66,14.23,67,70,133.02,23.76,29.41,16.49,13.05,10.99,134.12,21.33,28.63,132.86,20,30.59,5.84,5.75,6.09,5.9,N
124.33,113.19,86.65,0,116,87,142,122,38,37.2,45.46,45.73,105.17,41.54,109,60,46.43,36.48,51.06,36.97,23.85,14.56,33.75,32.47,51.37,30,50,57.25,7.19,7.08,7.29,7.31,H
37.24,66.18,103.17,38,61,98,35,49,133,8.14,26.94,27.25,72.5,17.49,69,59,216.15,63.87,41.97,14.47,6.66,11.42,218.08,63.97,39.61,220,66.67,52.16,5.87,4.91,5.93,6.32,H
